bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,cost_source,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,use_gain_weak_backoff,threshold_data_source,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,4811,1206,0.09208064851382249,0.10281923714759536,0.4,0.3,0.29581260364842454,0.06060606060606061,0.5,0.03225806451612903,0.01990049751243781,0.006633499170812604,False,1206,6017,0.09423300648163536,0.5064247808717429,0.6662020750104346,global_default,f1_regret_bnd,-0.24515679179858285,-0.3321658742736397,0.08700908247505684,False,L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,True,val,,1548.0,0.10142118863049096,0.0,0.00516795865633075,0.27906976744186046,4,0.09423300648163536
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,4087,1065,0.1123073158796183,0.09859154929577464,0.5,0.4,0.29577464788732394,0.0,0.0,0.0,0.0,0.0,False,1065,5152,0.10947204968944099,0.5,0.6861805555555556,global_default,f1_regret_bnd,-0.29577464788732394,-0.3321658742736397,0.036391226386315756,False,L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=mid_limit,True,val,,1316.0,0.10866261398176291,0.0,0.0007598784194528875,0.32750759878419455,4,0.10947204968944099
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,3820,889,0.1544502617801047,0.15748031496062992,0.4,0.2,0.4468503937007874,0.014184397163120567,1.0,0.007142857142857143,0.1968503937007874,0.0011248593925759281,True,889,4709,0.15502229772775536,0.4127837116154873,0.5861625023841313,global_default,f1_regret_bnd,-0.5310911933880605,-0.3321658742736397,-0.19892531911442085,True,L1_ever_delay=no_delay|L2_max_delay_bin=none,True,val,L1_ever_delay=no_delay|L2_max_delay_bin=none,1189.0,0.1455004205214466,0.0,0.005046257359125316,0.42493692178301096,4,0.15502229772775536
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,2567,648,0.44721464744838335,0.4182098765432099,0.4,0.0,0.5536265432098766,0.5706293706293707,0.4594594594594595,0.7527675276752768,0.3148148148148148,0.6851851851851852,False,648,3215,0.4413685847589425,0.3763837638376384,0.5742852388736088,global_default,f1_regret_bnd,-0.1404045799879133,-0.1807672731899733,0.040362693202059985,False,L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=low_limit,True,val,,829.0,0.47165259348612787,0.0,0.7177322074788902,0.5108564535585042,4,0.4413685847589425
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1874,470,0.3847385272145144,0.42127659574468085,0.4,0.1,0.5117021276595745,0.5700245700245701,0.5550239234449761,0.5858585858585859,0.5404255319148936,0.44468085106382976,True,470,2344,0.39206484641638223,0.30579693998811647,0.6653112002376709,global_default,f1_regret_bnd,-0.2118903235924512,-0.1807672731899733,-0.031123050402477898,True,L1_ever_delay=has_delay,True,val,L1_ever_delay=has_delay,535.0,0.3775700934579439,0.0,0.43177570093457945,0.544392523364486,4,0.39206484641638223
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1247,339,0.3095429029671211,0.3274336283185841,0.4,0.1,0.5597345132743363,0.5187713310580204,0.4175824175824176,0.6846846846846847,0.41002949852507375,0.5368731563421829,True,339,1586,0.3133669609079445,0.37743006164058795,0.6172751699067488,global_default,f1_regret_bnd,-0.24597793147885277,-0.1807672731899733,-0.06521065828887948,True,L1_ever_delay=has_delay,True,val,L1_ever_delay=has_delay,367.0,0.33787465940054495,0.0,0.23160762942779292,0.5688010899182562,4,0.3133669609079445
L1_ever_delay=has_delay|L2_max_delay_bin=medium,L2,L1_ever_delay=has_delay,285,148,0.6280701754385964,0.6216216216216216,0.4,0.0,0.375,0.7685589519650656,0.6423357664233577,0.9565217391304348,0.07432432432432433,0.9256756756756757,False,148,829,0.6248492159227985,0.4782608695652174,0.5388198757763976,global_default,f1_regret_bnd,0.35639678980290346,0.03173614727927365,0.3246606425236298,False,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,val,,,,,,,4,0.6248492159227985
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,495,97,0.6121212121212121,0.5979381443298969,0.4,0.0,0.3943298969072165,0.7549668874172185,0.6129032258064516,0.9827586206896551,0.041237113402061855,0.9587628865979382,True,97,592,0.6097972972972973,0.49137931034482757,0.6140583554376658,global_default,f1_regret_bnd,0.3400184338089711,0.35639678980290346,-0.016378355993932336,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,val,L1_ever_delay=has_delay|L2_max_delay_bin=medium,128.0,0.625,0.0,0.9765625,0.3828125,4,0.6097972972972973
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=others,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,186,51,0.6612903225806451,0.6666666666666666,0.4,0.0,0.3027426160337553,0.826086956521739,0.7203791469194313,0.9681528662420382,0.0970464135021097,0.890295358649789,True,237,237,0.6624472573839663,0.5028264331210192,0.7613853503184713,global_default,f1_regret_bnd,,0.35639678980290346,,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,all,L1_ever_delay=has_delay|L2_max_delay_bin=medium,,,,,,4,0.6624472573839663
L1_ever_delay=has_delay|L2_max_delay_bin=others,L2,L1_ever_delay=has_delay,113,35,0.6548672566371682,0.6,0.4,0.1,0.23648648648648649,0.8673469387755102,0.8415841584158416,0.8947368421052632,0.14864864864864866,0.6824324324324325,True,148,148,0.6418918918918919,0.6643495531281033,0.8863952333664349,global_default,f1_regret_bnd,,0.03173614727927365,,True,L1_ever_delay=has_delay,True,all,L1_ever_delay=has_delay,,,,,,4,0.6418918918918919
ROOT,L1,,3840,960,0.22161458333333334,0.21354166666666666,0.4,0.2,0.34609375,0.5487179487179488,0.5783783783783784,0.5219512195121951,0.19791666666666666,0.19270833333333334,False,960,24000,0.22120833333333334,0.6159424971733161,0.7908512356646745,global_default,f1_regret_bnd,0.10366586538461546,-0.38515625,0.48882211538461545,False,ROOT,True,val,,,,,,,5,0.22120833333333334
L1_ever_delay=no_delay,L1,ROOT,2554,638,0.11315583398590447,0.11128526645768025,0.4,0.2,0.30329153605015674,0.02777777777777778,1.0,0.014084507042253521,0.13793103448275862,0.001567398119122257,True,638,15960,0.11647869674185464,0.44884119532006855,0.6788633032764488,global_default,f1_regret_bnd,-0.34447927551375823,0.10366586538461546,-0.4481451408983737,True,ROOT,True,val,,,,,,,5,0.11647869674185464
L1_ever_delay=no_delay|L2_max_delay_bin=none,L2,L1_ever_delay=no_delay,2553,637,0.11946729338033686,0.11459968602825746,0.4,0.2,0.33124018838304553,0.02666666666666666,0.5,0.0136986301369863,0.11930926216640503,0.0031397174254317113,True,637,15960,0.11647869674185464,0.452771300884096,0.5699504517633343,global_default,f1_regret_bnd,-0.3642281527995814,-0.34447927551375823,-0.01974887728582314,True,ROOT,True,val,,,,,,,5,0.11647869674185464
L1_ever_delay=has_delay,L1,ROOT,1383,479,0.43673174258857556,0.49478079331941544,0.4,0.2,0.43893528183716074,0.6880570409982174,0.595679012345679,0.8143459915611815,0.25052192066805845,0.6764091858037579,False,479,8040,0.4291044776119403,0.4732886982599296,0.7060710674059351,global_default,f1_regret_bnd,0.12386079882702744,0.10366586538461546,0.02019493344241198,False,L1_ever_delay=has_delay,True,val,,,,,,,5,0.4291044776119403
L1_ever_delay=has_delay|L2_max_delay_bin=mild,L2,L1_ever_delay=has_delay,1134,281,0.3924162257495591,0.3879003558718861,0.4,0.2,0.4928825622775801,0.6312292358803987,0.4947916666666667,0.8715596330275229,0.2704626334519573,0.6832740213523132,True,281,7091,0.4019179241291778,0.4735705141881801,0.6921271602304246,global_default,f1_regret_bnd,0.0031153568768399476,0.12386079882702744,-0.1207454419501875,True,L1_ever_delay=has_delay,True,val,L1_ever_delay=has_delay,,,,,,5,0.4019179241291778
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,4868,1195,0.09305669679539852,0.10711297071129706,0.4,0.2,0.29351464435146446,0.08823529411764706,0.75,0.046875,0.09539748953974896,0.0066945606694560665,False,1195,6063,0.09582714827643081,0.48173178303655106,0.6511759020618557,global_default,f1_regret_bnd,-0.25297809500369184,-0.3642281527995814,0.11125005779588953,False,L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,True,val,,1502.0,0.0952063914780293,0.0,0.011984021304926764,0.275965379494008,5,0.09582714827643081
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,4151,1013,0.11346663454589255,0.09180651530108588,0.7,0.6,0.2754195459032576,0.0,0.0,0.0,0.0,0.0,False,1013,5164,0.10921766072811774,0.5,0.5838826554464703,global_default,f1_regret_bnd,-0.2754195459032576,-0.3642281527995814,0.08880860689632375,False,L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=mid_limit,True,val,,1304.0,0.10966257668711657,0.0,0.0,0.3289877300613497,5,0.10921766072811774
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,3751,982,0.15195947747267396,0.14663951120162932,0.4,0.2,0.41216904276985744,0.013793103448275862,1.0,0.006944444444444444,0.19144602851323828,0.0010183299389002036,True,982,4733,0.15085569406296218,0.41695670909573057,0.5918854415274463,global_default,f1_regret_bnd,-0.49409895357820066,-0.3642281527995814,-0.1298708007786193,True,ROOT,True,val,,1165.0,0.16223175965665235,0.0,0.0008583690987124463,0.4592274678111588,5,0.15085569406296218
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,2614,641,0.4426166794185157,0.47581903276131043,0.3,0.1,0.5054602184087363,0.6528735632183907,0.5026548672566372,0.9311475409836065,0.10920436817472699,0.8814352574102964,False,641,3255,0.44915514592933947,0.4730142466822794,0.5950331772053084,global_default,f1_regret_bnd,0.0928111607222909,0.0031153568768399476,0.08969580384545095,False,L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=low_limit,True,val,,789.0,0.44106463878326996,0.0,0.8910012674271229,0.5373891001267427,5,0.44915514592933947
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1805,464,0.3955678670360111,0.36637931034482757,0.4,0.2,0.5193965517241379,0.5416666666666666,0.48598130841121495,0.611764705882353,0.4224137931034483,0.46120689655172414,True,464,2269,0.3895989422653151,0.38751500600240096,0.6390956382553021,global_default,f1_regret_bnd,-0.18893678160919541,0.0031153568768399476,-0.19205213848603536,True,L1_ever_delay=has_delay,True,val,L1_ever_delay=has_delay,610.0,0.3885245901639344,0.0,0.48360655737704916,0.5536885245901639,5,0.3895989422653151
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1259,308,0.3216838760921366,0.32142857142857145,0.4,0.2,0.49107142857142855,0.4367816091954023,0.5066666666666667,0.3838383838383838,0.4642857142857143,0.2435064935064935,True,308,1567,0.32163369495851946,0.3833067517278044,0.6964863950509884,global_default,f1_regret_bnd,-0.2864326765188834,0.0031153568768399476,-0.2895480333957233,True,L1_ever_delay=has_delay,True,val,L1_ever_delay=has_delay,386.0,0.30310880829015546,0.0,0.2616580310880829,0.6081606217616581,5,0.32163369495851946
L1_ever_delay=has_delay|L2_max_delay_bin=medium,L2,L1_ever_delay=has_delay,273,165,0.6593406593406593,0.6181818181818182,0.3,0.0,0.3787878787878788,0.7669172932330827,0.6219512195121951,1.0,0.006060606060606061,0.9939393939393939,False,165,794,0.6322418136020151,0.5,0.6033302209772797,global_default,f1_regret_bnd,0.38509911141490083,0.12386079882702744,0.2612383125878734,False,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,val,,,,,,,5,0.6322418136020151
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,444,117,0.6193693693693694,0.6153846153846154,0.3,0.0,0.38461538461538464,0.761904761904762,0.6153846153846154,1.0,0.0,1.0,True,117,561,0.6185383244206774,0.5,0.5916666666666667,global_default,f1_regret_bnd,0.37728937728937734,0.38509911141490083,-0.007809734125523493,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,val,L1_ever_delay=has_delay|L2_max_delay_bin=medium,159.0,0.5911949685534591,0.0,0.9937106918238994,0.4056603773584906,5,0.6185383244206774
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=others,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,185,48,0.6756756756756757,0.625,0.3,0.0,0.27467811158798283,0.8588235294117649,0.7891891891891892,0.9419354838709677,0.17167381974248927,0.7939914163090128,True,233,233,0.6652360515021459,0.5158395368072787,0.8203473945409429,global_default,f1_regret_bnd,,0.38509911141490083,,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,all,L1_ever_delay=has_delay|L2_max_delay_bin=medium,,,,,,5,0.6652360515021459
L1_ever_delay=has_delay|L2_max_delay_bin=others,L2,L1_ever_delay=has_delay,123,32,0.6260162601626016,0.65625,0.4,0.2,0.26129032258064516,0.8504672897196262,0.7844827586206896,0.9285714285714286,0.14193548387096774,0.7483870967741936,True,155,155,0.632258064516129,0.6046365914786967,0.8947368421052632,global_default,f1_regret_bnd,,0.12386079882702744,,True,L1_ever_delay=has_delay,True,all,L1_ever_delay=has_delay,,,,,,5,0.632258064516129
