mode,tsne_x,tsne_y,y_true,y_pred,y_score,bucket_id,effective_bucket_id,bucket_status,fallback_used
fallback_on,-15.7456045,26.016022,1,1.0,0.7822127,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,58.83653,-29.168888,1,1.0,0.9723893,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-16.516596,16.11857,0,0.0,0.0029253103,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-13.418774,12.800602,0,0.0,0.002946611,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-19.09293,7.38454,0,1.0,0.40677577,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,49.544113,17.69081,0,0.0,0.0018584456,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,57.895763,34.20276,0,0.0,0.038735088,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-33.246586,14.255421,0,0.0,0.00049273885,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,21.419855,37.297516,0,0.0,0.0014466887,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,64.66313,29.057178,1,1.0,0.56320226,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-65.05854,39.064198,0,0.0,0.00026433915,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,25.077023,-2.9300263,0,-1.0,0.14183137,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-48.03958,44.30876,0,0.0,0.00069279777,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-24.935888,44.80837,0,0.0,0.0021065671,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-19.778217,8.37736,0,0.0,0.0022343274,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-37.724968,57.941772,0,0.0,0.0002780938,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-26.584896,53.50934,1,1.0,0.6544203,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-26.226149,-40.825405,0,0.0,0.0013002855,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-36.865925,-3.5886385,0,0.0,0.0006747131,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,25.572903,38.703728,0,0.0,0.020747725,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-46.611927,6.9093666,0,0.0,0.01003719,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-24.909588,4.184502,0,0.0,0.0021085497,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=new|L2_Month=mid_season,weak,True
fallback_on,39.16466,-56.905308,0,1.0,0.6405944,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-44.06645,68.804115,0,0.0,0.005578391,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,3.0961514,-40.628036,0,0.0,0.0031168347,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-41.82767,62.448044,0,0.0,0.0011210686,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-53.05562,-0.63822246,0,0.0,0.0014555972,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,7.8855324,56.260548,0,0.0,0.0048521305,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-54.180336,3.9557302,0,0.0,0.00012515372,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-51.960236,41.933144,0,0.0,0.0007535205,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,32.900406,3.546805,0,0.0,0.0017845349,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-18.718369,66.895485,1,1.0,0.8317729,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-33.26736,-1.0759145,0,0.0,0.0013401883,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-26.510847,7.123949,0,0.0,0.0017078235,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-48.375587,35.607224,0,0.0,0.00011833191,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-36.29623,13.230574,0,0.0,0.0008476873,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-46.59308,41.11649,0,0.0,0.00053271855,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,23.117413,6.453576,0,0.0,0.0008029581,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-35.91632,45.540646,0,0.0,0.0018842213,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-13.947679,23.251556,0,0.0,0.0025348389,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-3.4616892,66.074905,0,0.0,0.0005832282,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,26.181055,0.53575677,0,-1.0,0.25621632,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-24.028263,-37.789547,1,1.0,0.6970359,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,60.546303,-28.790861,0,1.0,0.59476274,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-32.97082,44.932323,0,0.0,0.0021848413,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-53.04485,4.3757796,0,0.0,0.00024499476,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,32.09234,-41.818665,0,0.0,0.06785743,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,9.447644,69.0495,0,0.0,0.00053296867,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,66.52252,31.840153,0,-1.0,0.10586164,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,46.109936,27.51669,0,0.0,0.010633953,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,18.538485,-2.44516,0,0.0,0.0061148014,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-40.883274,15.275036,0,0.0,0.0014879594,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,33.865192,-50.61099,1,1.0,0.9874829,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-28.39058,-41.575806,0,0.0,0.0023604534,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,53.00552,-51.051704,1,1.0,0.81175816,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=new|L2_Month=mid_season,weak,True
fallback_on,-21.952799,22.741915,0,0.0,0.0010790825,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-29.449886,54.52242,0,0.0,0.0020236261,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-40.18485,43.81453,0,0.0,0.0030219709,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-31.594212,40.66697,0,0.0,0.0006690954,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-24.249805,22.787783,0,0.0,0.002863329,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,71.29508,-22.941957,0,0.0,0.0024191146,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,38.423775,-43.240498,1,1.0,0.6676947,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,15.2989235,19.009745,0,0.0,0.0015898366,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-67.31013,37.22258,0,0.0,0.00037194596,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,16.907864,15.050306,0,0.0,0.0018410304,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,62.642418,20.989965,0,0.0,0.028620154,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-34.305397,-2.0294998,0,0.0,0.0012499742,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-38.296143,3.1029696,0,0.0,0.00042987504,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-34.734352,58.179035,0,0.0,0.00071828574,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,35.57465,15.450044,0,0.0,0.0027200836,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-32.68639,5.5318484,0,0.0,0.0009841823,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-71.60901,16.569992,0,0.0,0.00022593405,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-33.20698,10.995881,0,0.0,0.0034453736,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-19.42011,10.964736,0,0.0,0.0022363907,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-18.65463,67.2852,1,1.0,0.67066157,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,24.14063,32.53118,0,0.0,0.001722786,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-31.197323,21.452665,0,0.0,0.0014797787,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-21.309385,18.934326,0,0.0,0.0023766784,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-40.786915,18.532778,1,1.0,0.46255994,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-21.323244,56.489693,1,1.0,0.98227835,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,24.52746,22.959284,0,0.0,0.0029358089,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-37.164906,5.987673,0,0.0,0.001073653,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-54.7156,1.4930718,0,0.0,0.00024669932,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,69.61052,-11.919126,0,-1.0,0.11668485,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,38.142338,-9.115095,0,1.0,0.24939772,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,26.092512,-53.164062,1,1.0,0.94006467,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=new|L2_Month=mid_season,weak,True
fallback_on,50.05645,-42.037796,0,1.0,0.47365284,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-38.076397,68.74168,0,0.0,0.015087317,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-26.41506,3.7280924,1,1.0,0.6825253,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-40.665436,15.890041,0,0.0,0.0016674988,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,41.19107,-58.490345,1,1.0,0.95924795,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=new|L2_Month=mid_season,weak,True
fallback_on,32.179558,15.026602,0,0.0,0.0016614461,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-27.847118,50.018284,0,0.0,0.0019214253,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-24.994854,4.58125,0,0.0,0.002971986,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-66.37166,35.316,0,0.0,0.0003604998,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,18.054617,14.378194,0,1.0,0.24747011,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-26.93692,28.546043,0,0.0,0.0010134324,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=new|L2_Month=mid_season,weak,True
fallback_on,-36.84762,61.335434,0,0.0,0.0005220785,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,3.9413595,53.95723,0,0.0,0.0024257484,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-74.126175,20.311289,0,0.0,0.00024823437,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-16.835682,11.597642,0,0.0,0.0009493107,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,72.29913,-4.0538187,0,0.0,0.022920419,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-13.62934,23.467834,0,0.0,0.0009094909,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-36.716484,5.316902,0,0.0,0.0031783553,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-34.227985,3.7356868,0,0.0,0.002844558,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-7.7993555,65.55484,0,0.0,0.00053656375,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-23.024153,49.141018,0,0.0,0.0032916619,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,48.22379,3.8772135,0,0.0,0.0014613429,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-27.863634,-43.648468,0,0.0,0.0027713226,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-45.345398,62.69295,0,0.0,0.0023778444,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-39.188343,9.340403,0,0.0,0.00070226676,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,40.405563,31.519915,0,0.0,0.0016684145,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-73.80546,19.564318,0,0.0,0.00026796013,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,4.2696495,63.368874,1,1.0,0.934168,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-22.51624,56.868217,0,1.0,0.3859699,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-19.177599,60.8247,0,-1.0,0.16315684,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-29.157928,1.467336,0,0.0,0.0035415997,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-26.996412,-40.338226,0,0.0,0.0029525917,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-25.074066,47.029243,0,0.0,0.0016860635,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-33.909145,46.409,0,0.0,0.0008578418,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-32.422333,47.65401,0,0.0,0.0020726516,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-30.572844,27.368118,0,0.0,0.0003608903,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-37.231796,49.875896,0,0.0,0.002521628,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-28.900103,70.95492,0,0.0,0.00576535,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-47.75072,61.787724,1,1.0,0.93609816,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=new|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-29.139156,49.138718,0,0.0,0.00042209102,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-24.34573,41.266926,0,0.0,0.0007532929,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
fallback_on,-29.873543,56.7908,0,0.0,0.03192307,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,27.4638,27.863552,0,1.0,0.5395624,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,-40.61805,9.876691,0,0.0,0.00090900145,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-29.385382,43.700382,0,0.0,0.001019027,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,strong,False
fallback_on,37.96172,-42.367798,0,1.0,0.49571046,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_5_plus,strong,False
fallback_on,-0.3319455,63.696667,0,0.0,0.0009721553,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,strong,False
